registerNum,country1,durationDays,peopleDead,peopleDisplaced,mainCause1,severity,affectedSqKm,magnitude,centroidX,centroidY,region,sub_region,year,HDI,lifeExp,yearsSchool,GNIPerCapita
960,Azerbaijan,11,0,1500000,Heavy Rain,large,80964.31,5.949686304,47.6973,40.1555,Asia,Western Asia,1995,0.751,70.8,11.9,16428
959,India,2,40,3200,Heavy Rain,large,20147.72,4.605255902,92.8575,23.2582,Asia,Southern Asia,1995,0.609,68,11.7,5497
958,Norway,14,1,4000,Heavy Rain,extreme,162737.01,6.658644364,9.00832,60.746,Europe,Northern Europe,1995,0.944,81.6,17.5,64992
957,Germany,5,4,0,Heavy Rain,large,57984.4,5.462281172,10.7405,48.1302,Europe,Western Europe,1995,0.916,80.9,16.5,43919
2524,South Korea,11,34,160000,Monsoon,large,102889.49,6.0537637,127.262,36.715,Asia,Eastern Asia,2004,0.898,81.9,16.9,"33,890"
2348,South Korea,4,127,9000,Hurricane/Tropical Storm,large,21408.02,4.932636493,128.019,35.2349,Asia,Eastern Asia,2003,0.898,81.9,16.9,"33,890"
954,Romania,4,0,1000,Heavy Rain,large,31756.96,5.103898913,24.296,44.5922,Europe,Eastern Europe,1995,0.793,74.7,14.2,18108
953,Bangladesh,8,41,351000,Heavy Rain,large,61217.96,5.68996884,90.0958,22.9967,Asia,Southern Asia,1995,0.57,71.6,10,3191
952,China,93,1530,7000000,Heavy Rain,extreme,1668229.65,8.49176878,112.827,28.2914,Asia,Eastern Asia,1995,0.727,75.8,13.1,12547
951,Sri Lanka,5,1,40000,Heavy Rain,large,27548.59,5.13906938,80.1122,7.89697,Asia,Southern Asia,1995,0.757,74.9,13.7,9779
950,United States,23,3,5000,Heavy Rain,large,472141.86,7.035800343,-89.5648,36.7237,Americas,Northern America,1995,0.915,79.1,16.5,52947
949,Indonesia,13,55,17500,Heavy Rain,large,46605.13,5.782377076,99.2856,2.5585,Asia,South-Eastern Asia,1995,0.684,68.9,13,9788
948,United States,7,6,20000,Heavy Rain,large,19344.57,5.13165712,-90.104,29.9011,Americas,Northern America,1995,0.915,79.1,16.5,52947
947,Ethiopia,18,27,89875,Heavy Rain,extreme,67450.15,6.385285421,43.2278,5.17608,Africa,Eastern Africa,1995,0.442,64.1,8.5,1428
946,Italy,7,3,0,Heavy Rain,large,24761.82,5.238880602,7.32512,44.9518,Europe,Southern Europe,1995,0.873,83.1,16,33030
2326,South Korea,5,1,0,Heavy Rain,large,7788.93,4.590447805,127.024,37.864,Asia,Eastern Asia,2003,0.898,81.9,16.9,"33,890"
944,Afghanistan,3,10,6000,Heavy Rain,large,15369.85,4.663790884,69.7177,36.6338,Asia,Southern Asia,1995,0.465,60.4,9.3,1885
943,China,2,40,300000,Heavy Rain,large,169667.47,5.53062858,113.285,22.8414,Asia,Eastern Asia,1995,0.727,75.8,13.1,12547
942,Argentina,6,6,6000,Heavy Rain,extreme,303423.64,6.56123066,-60.068,-37.1326,Americas,South America,1995,0.836,76.3,17.9,22050
2310,South Korea,3,0,6000,Heavy Rain,large,15058.79,4.654911332,127.647,37.8729,Asia,Eastern Asia,2003,0.898,81.9,16.9,"33,890"
940,United States,13,15,10000,Heavy Rain,large,196019.62,6.406242895,-121.562,38.7256,Americas,Northern America,1995,0.915,79.1,16.5,52947
2045,South Korea,4,138,70000,Heavy Rain,large,11999.65,4.68122857,128.621,35.4377,Asia,Eastern Asia,2002,0.898,81.9,16.9,"33,890"
938,Australia,9,7,0,Hurricane/Tropical Storm,extreme,990198.31,7.250994686,117.538,-26.821,Oceania,Australia and New Zealand,1995,0.935,82.4,20.2,42261
937,Botswana,8,20,2000,Heavy Rain,large,31143.95,5.39646368,27.5316,-22.711,Africa,Southern Africa,1995,0.698,64.5,12.5,16646
936,Paraguay,8,0,20000,Heavy Rain,large,49342.56,5.596311665,-57.5391,-23.8263,Americas,South America,1995,0.679,72.9,11.9,7643
935,Brazil,8,27,3000,Heavy Rain,large,17901.32,5.155975043,-46.4554,-23.5199,Americas,South America,1995,0.755,74.5,15.2,15175
934,Indonesia,15,47,37000,Heavy Rain,large,296258.97,6.647762768,101.896,-0.529789,Asia,South-Eastern Asia,1995,0.684,68.9,13,9788
933,France,16,30,294100,Heavy Rain,extreme,341156.99,7.038104252,5.69912,50.3282,Europe,Western Europe,1995,0.888,82.2,16,38056
932,France,11,16,5000,Heavy Rain,extreme,27724.7,5.785289536,-2.89661,48.1547,Europe,Western Europe,1995,0.888,82.2,16,38056
931,Argentina,6,7,1000,Heavy Rain,large,155950.18,5.971137131,-63.8184,-32.2627,Americas,South America,1995,0.836,76.3,17.9,22050
930,Indonesia,3,3,10000,Heavy Rain,large,91179.03,5.437016222,101.984,0.633088,Asia,South-Eastern Asia,1995,0.684,68.9,13,9788
929,South Africa,2,0,0,Heavy Rain,large,51452.21,5.012434029,29.6887,-23.0133,Africa,Southern Africa,1995,0.666,57.4,13.6,12122
928,Malawi,3,1,0,Heavy Rain,large,23461.18,4.847471106,33.6434,-10.1851,Africa,Eastern Africa,1995,0.445,62.8,10.8,747
927,United States,15,11,6000,Heavy Rain,large,81499.15,6.087244338,-122.59,39.6057,Americas,Northern America,1995,0.915,79.1,16.5,52947
926,Philippines,5,10,548000,Hurricane/Tropical Storm,large,51066.39,5.407105162,125.042,11.2536,Asia,South-Eastern Asia,1994,0.668,68.2,11.3,7915
925,Djibouti,7,40,100000,Heavy Rain,large,2677.27,4.272790212,42.9549,11.3455,Africa,Eastern Africa,1994,0.47,62,6.4,3276
924,Indonesia,6,6,640,Heavy Rain,large,38745.91,5.366377116,100.547,-0.77561,Asia,South-Eastern Asia,1994,0.684,68.9,13,9788
2020,South Korea,7,21,26000,Heavy Rain,large,29669.25,5.317404608,125.66,38.8933,Asia,Eastern Asia,2002,0.898,81.9,16.9,"33,890"
922,Djibouti,6,70,100000,Heavy Rain,large,20793.91,5.09608741,42.6066,11.7781,Africa,Eastern Africa,1994,0.47,62,6.4,3276
1976,South Korea,3,4,0,Heavy Rain,large,9634.8,4.460963959,128.436,35.0369,Asia,Eastern Asia,2002,0.898,81.9,16.9,"33,890"
920,Ethiopia,7,22,0,Heavy Rain,large,20499.85,5.156848723,37.8668,7.67392,Africa,Eastern Africa,1994,0.442,64.1,8.5,1428
919,Cuba,9,2,100000,Hurricane/Tropical Storm,large,84994.35,5.883632566,-78.0913,21.4949,Americas,Caribbean,1994,0.769,79.4,13.8,7301
918,Jamaica,9,4,0,Hurricane/Tropical Storm,large,11114.13,5.000117982,-77.272,18.12,Americas,Caribbean,1994,0.719,75.7,12.4,7415
917,Haiti,11,400,0,Hurricane/Tropical Storm,large,26426.95,5.463439728,-72.2583,18.9834,Americas,Caribbean,1994,0.483,62.8,8.7,1669
1763,South Korea,2,3,12000,Heavy Rain,large,2231.31,3.649589907,127.063,37.4727,Asia,Eastern Asia,2001,0.898,81.9,16.9,"33,890"
915,Egypt,7,593,100000,Heavy Rain,extreme,44072.06,5.790291386,31.925,26.3341,Africa,Northern Africa,1994,0.69,71.1,13.5,10512
914,Indonesia,4,31,0,Heavy Rain,large,19939.07,4.901764889,119.16,-8.59727,Asia,South-Eastern Asia,1994,0.684,68.9,13,9788
913,Jordan,4,21,0,Heavy Rain,large,68725.08,5.439175245,36.4848,30.9819,Asia,Western Asia,1994,0.748,74,13.5,11365
912,Italy,10,83,10308,Heavy Rain,extreme,90174.15,6.256112053,10.2403,45.2087,Europe,Southern Europe,1994,0.873,83.1,16,33030
911,India,6,230,16000,Hurricane/Tropical Storm,large,110657.58,5.822132419,80.0422,16.2498,Asia,Southern Asia,1994,0.609,68,11.7,5497
910,Greece,4,14,1000,Heavy Rain,large,36624.5,5.165831696,22.4992,39.0065,Europe,Southern Europe,1994,0.865,80.9,17.6,24524
909,India,5,40,0,Hurricane/Tropical Storm,large,89229.9,5.649480411,78.7248,10.7214,Asia,Southern Asia,1994,0.609,68,11.7,5497
908,China,2,17,0,Heavy Rain,large,13150.29,4.419965326,117.653,36.1734,Asia,Eastern Asia,1994,0.727,75.8,13.1,12547
907,Philippines,5,12,12480,Hurricane/Tropical Storm,large,13653.63,4.834218134,125.873,9.14408,Asia,South-Eastern Asia,1994,0.668,68.2,11.3,7915
906,Philippines,5,4,50000,Hurricane/Tropical Storm,large,12751.53,4.804532301,121.181,14.3202,Asia,South-Eastern Asia,1994,0.668,68.2,11.3,7915
905,United States,7,19,10000,Heavy Rain,large,72987.24,5.708344981,-95.2737,30.2009,Americas,Northern America,1994,0.915,79.1,16.5,52947
904,Guatemala,5,10,0,Heavy Rain,large,45757.41,5.359431439,-90.8326,14.9596,Americas,Central America,1994,0.627,71.8,10.7,6929
903,Algeria,6,32,1200,Heavy Rain,large,108181.19,5.812303005,2.09318,34.4889,Africa,Northern Africa,1994,0.736,74.8,14,13054
902,Philippines,6,16,10000,Monsoon,large,4145.56,4.395734456,120.77,15.1434,Asia,South-Eastern Asia,1994,0.668,68.2,11.3,7915
1752,South Korea,2,52,572,Heavy Rain,large,2231.31,3.649589907,127.063,37.4727,Asia,Eastern Asia,2001,0.898,81.9,16.9,"33,890"
900,Burkina Faso,5,4,4000,Heavy Rain,large,271869.57,6.133330605,-1.50563,12.3447,Africa,Western Africa,1994,0.402,58.7,7.8,1591
899,Nigeria,5,142,180000,Heavy Rain,large,317262.41,6.200388623,13.3184,12.0384,Africa,Western Africa,1994,0.514,52.8,9,5341
898,Cameroon,6,6,400,Heavy Rain,large,11415.7,4.835653798,14.8285,12.0078,Africa,Middle Africa,1994,0.512,55.5,10.4,2803
897,Thailand,107,407,2000000,Heavy Rain,extreme,65261.15,7.145068496,104.452,16.1885,Asia,South-Eastern Asia,1994,0.726,74.4,13.5,13323
896,Italy,2,3,0,Heavy Rain,large,30590.88,4.786621966,10.8528,43.7041,Europe,Southern Europe,1994,0.873,83.1,16,33030
895,India,6,0,0,Monsoon,large,154649.2,5.967498928,84.4369,20.1358,Asia,Southern Asia,1994,0.609,68,11.7,5497
894,India,6,20,0,Monsoon,large,5275.13,4.500384417,77.0555,31.5294,Asia,Southern Asia,1994,0.609,68,11.7,5497
893,Thailand,9,10,0,Hurricane/Tropical Storm,large,159977.18,6.158300546,99.6055,17.05,Asia,South-Eastern Asia,1994,0.726,74.4,13.5,13323
892,India,8,26,0,Monsoon,large,44159.25,5.548111676,79.2684,20.7866,Asia,Southern Asia,1994,0.609,68,11.7,5497
1625,South Korea,4,7,500,Heavy Rain,large,27589.36,5.042801617,127.02,35.6681,Asia,Eastern Asia,2000,0.898,81.9,16.9,"33,890"
890,Ethiopia,7,87,6000,Heavy Rain,large,163207.32,6.057837673,40.3477,10.664,Africa,Eastern Africa,1994,0.442,64.1,8.5,1428
1450,South Korea,5,19,2376,Hurricane/Tropical Storm,large,39190.11,5.292146487,127.577,35.5953,Asia,Eastern Asia,1998,0.898,81.9,16.9,"33,890"
888,Pakistan,6,24,0,Heavy Rain,large,17316.85,5.016620145,67.8824,29.6075,Asia,Southern Asia,1994,0.538,66.2,7.8,4866
887,India,4,9,0,Heavy Rain,large,14450.04,4.761929041,77.27,31.7668,Asia,Southern Asia,1994,0.609,68,11.7,5497
886,Ecuador,5,5,500,Heavy Rain,large,39018.9,5.290245026,-78.9872,-2.21514,Americas,South America,1994,0.732,75.9,14.2,10605
885,Ethiopia,4,18,0,Heavy Rain,large,21306.15,4.930564972,38.0793,11.8465,Africa,Eastern Africa,1994,0.442,64.1,8.5,1428
884,China,4,762,600000,Hurricane/Tropical Storm,extreme,206025.85,6.217011702,120.692,31.1521,Asia,Eastern Asia,1994,0.727,75.8,13.1,12547
883,Pakistan,7,26,40000,Monsoon,large,318187.81,6.347781578,68.1903,27.7849,Asia,Southern Asia,1994,0.538,66.2,7.8,4866
882,Afghanistan,4,2,0,Heavy Rain,large,19784.16,4.898377607,67.8618,33.17,Asia,Southern Asia,1994,0.465,60.4,9.3,1885
881,Niger,10,27,20000,Heavy Rain,large,594752.97,6.774336619,6.87118,15.5798,Africa,Western Africa,1994,0.348,61.4,5.4,908
880,India,3,11,0,Heavy Rain,large,16795.7,4.702319364,76.9177,31.7821,Asia,Southern Asia,1994,0.609,68,11.7,5497
879,India,8,53,3000,Monsoon,large,292130.64,6.368667097,80.6237,27.586,Asia,Southern Asia,1994,0.609,68,11.7,5497
878,China,5,14,0,Hurricane/Tropical Storm,large,3849.87,4.284416069,114.207,22.5094,Asia,Eastern Asia,1994,0.727,75.8,13.1,12547
877,Sudan,14,8,2000,Heavy Rain,extreme,1094009.75,7.486179224,30.026,15.5645,Africa,Northern Africa,1994,0.479,63.5,7,3809
1272,South Korea,6,12,115,Heavy Rain,large,47680.59,5.456492871,127.412,36.0741,Asia,Eastern Asia,1997,0.898,81.9,16.9,"33,890"
1263,South Korea,8,4,60,Heavy Rain,large,11247.23,4.954135563,127.852,36.5943,Asia,Eastern Asia,1997,0.898,81.9,16.9,"33,890"
874,Cambodia,10,6,22000,Hurricane/Tropical Storm,large,40128.47,5.603452601,103.825,12.5629,Asia,South-Eastern Asia,1994,0.555,68.4,10.9,2949
873,Philippines,5,0,0,Hurricane/Tropical Storm,large,18141.64,4.957646549,121.93,17.5285,Asia,South-Eastern Asia,1994,0.668,68.2,11.3,7915
1234,South Korea,5,10,0,Heavy Rain,large,58700.73,5.467613506,127.643,36.2666,Asia,Eastern Asia,1997,0.898,81.9,16.9,"33,890"
871,Thailand,6,9,10000,Hurricane/Tropical Storm,large,124812.48,5.874409263,98.8099,17.0729,Asia,South-Eastern Asia,1994,0.726,74.4,13.5,13323
870,Ethiopia,7,4,30000,Heavy Rain,large,20898.85,5.165220429,40.9756,11.6671,Africa,Eastern Africa,1994,0.442,64.1,8.5,1428
869,Philippines,12,37,264837,Hurricane/Tropical Storm,large,22004.15,5.421685843,120.804,15.6143,Asia,South-Eastern Asia,1994,0.668,68.2,11.3,7915
