registerNum,country1,country2,dateBegan,dateEnded,durationDays,peopleDead,peopleDisplaced,damageUsd,mainCause1,mainCause2,mainCause3,severity,affectedSqKm,magnitude,centroidX,centroidY,region,sub_region,region_code,sub_region_code,year,GDPmil,GDPrank,Income Group OECD
3436,Dominican Republic,,1/8/09 0:00,1/16/09 0:00,9,11,0,,Heavy Rain,,,large,1186390.65,7.028470225,-44.8911,-16.5964,Americas,Caribbean,19,29,2009,64138,73,Upper middle income
3435,Romania,,1/23/09 0:00,1/26/09 0:00,4,11,0,44000000,Snow/Ice Melt,,,large,14541.8,4.764678159,-70.1394,19.3268,Europe,Eastern Europe,150,151,2009,199044,54,Upper middle income
3434,France,,1/23/09 0:00,1/26/09 0:00,4,11,0,,Heavy Rain,,,large,19409.52,4.890074787,24.9346,47.6062,Europe,Western Europe,150,155,2009,2829192,6,High income: OECD
3433,Fiji,,1/8/09 0:00,1/16/09 0:00,9,11,9400,,Heavy Rain,,,extreme,173199.93,6.493820217,-2.6099,42.2483,Oceania,Melanesia,9,54,2009,4532,157,Upper middle income
3432,Vietnam,,12/25/08 0:00,1/5/09 0:00,12,9,20000,44000000,Heavy Rain,,,large,7293.87,4.942139265,178.047,-17.7394,Asia,South-Eastern Asia,142,35,2008,186205,55,Lower middle income
3431,United States,,12/29/08 0:00,1/16/09 0:00,19,0,0,,Heavy Rain,,,very large,29579.28,5.925832458,107.058,16.8877,Americas,Northern America,19,21,2008,17419000,1,High income: OECD
3430,Malaysia,,12/29/08 0:00,1/19/09 0:00,22,0,10000,,Heavy Rain,,,large,35113.3,5.887894328,-123.769,42.8402,Asia,South-Eastern Asia,142,35,2008,338104,35,Upper middle income
3429,Australia,,12/28/08 0:00,1/12/09 0:00,16,0,0,,Hurricane/Tropical Storm,Monsoon,,very large,76573.83,6.264291611,101.098,6.64146,Oceania,Australia and New Zealand,9,53,2008,1454675,12,High income: OECD
3428,Philippines,,1/3/09 0:00,1/13/09 0:00,11,28,200000,4000000,Hurricane/Tropical Storm,Heavy Rain,,large,776847.75,6.931728597,143.136,-17.1271,Asia,South-Eastern Asia,142,35,2009,284777,40,Lower middle income
3427,Mozambique,,12/28/08 0:00,1/19/09 0:00,23,25,3500,,Heavy Rain,,,large,36190.07,5.920317259,125.04,8.44783,Africa,Eastern Africa,2,14,2008,15938,118,Low income
3426,Indonesia,,12/26/08 0:00,1/12/09 0:00,18,24,0,,Heavy Rain,,,large,125967.31,6.35553036,34.0277,-22.9238,Asia,South-Eastern Asia,142,35,2008,888538,16,Lower middle income
3425,United States,,12/26/08 0:00,12/28/08 0:00,3,0,0,,Heavy Rain,,,large,126659.3,5.579758338,103.139,-3.32927,Americas,Northern America,19,21,2008,17419000,1,High income: OECD
3424,United States,,12/26/08 0:00,12/28/08 0:00,3,0,0,,Snow/Ice Melt,,,large,66257.06,5.298353416,-123.524,44.6568,Americas,Northern America,19,21,2008,17419000,1,High income: OECD
3423,Guyana,,12/10/08 0:00,12/17/08 0:00,8,0,0,,Heavy Rain,,,large,313350.84,6.39912085,-89.4584,41.0441,Americas,South America,19,5,2008,3097,163,Lower middle income
3422,Colombia,,12/13/08 0:00,1/12/09 0:00,31,76,1200000,,Heavy Rain,,,very large,39997.97,6.269490903,-58.5766,7.08029,Americas,South America,19,5,2008,377740,32,Upper middle income
3421,United Kingdom,,12/13/08 0:00,12/14/08 0:00,2,2,0,,Heavy Rain,,,large,195388.17,5.591928261,-74.2318,8.99892,Europe,Northern Europe,150,154,2008,2988893,5,High income: OECD
3420,United States,,12/11/08 0:00,12/15/08 0:00,5,0,200,,Heavy Rain,,,large,21321.94,5.027796721,-1.73435,51.4945,Americas,Northern America,19,21,2008,17419000,1,High income: OECD
3419,Italy,,12/11/08 0:00,12/15/08 0:00,5,0,0,,Heavy Rain,,,large,4904.87,4.389597506,-155.457,19.6228,Europe,Southern Europe,150,39,2008,2141161,8,High income: OECD
3418,Malaysia,,12/1/08 0:00,12/8/08 0:00,8,0,2000,,Heavy Rain,,,large,5423.64,4.637380842,13.1575,41.8299,Asia,South-Eastern Asia,142,35,2008,338104,35,Upper middle income
3417,Thailand,,11/20/08 0:00,12/10/08 0:00,21,21,200000,,Heavy Rain,,,extreme,58097.15,6.387404119,101.823,4.93715,Asia,South-Eastern Asia,142,35,2008,404824,29,Upper middle income
3416,Philippines,,12/1/08 0:00,12/10/08 0:00,10,18,50000,,Heavy Rain,,,extreme,15654.67,5.495673913,100.112,7.55485,Asia,South-Eastern Asia,142,35,2008,284777,40,Lower middle income
3415,Italy,,12/1/08 0:00,12/4/08 0:00,4,0,0,,Storm/Tidal Surge,,,extreme,24107.57,5.285243423,121.769,17.2041,Europe,Southern Europe,150,39,2008,2141161,8,High income: OECD
3414,Costa Rica,,11/26/08 0:00,11/28/08 0:00,3,7,46000,,Heavy Rain,,,extreme,2219.9,4.124484662,12.188,45.0242,Americas,Central America,19,13,2008,49553,82,Upper middle income
3413,Sri Lanka,,11/22/08 0:00,12/4/08 0:00,13,61,171000,,Hurricane/Tropical Storm,,,extreme,30824.19,5.903865021,80.7993,8.57029,Asia,Southern Asia,142,34,2008,78824,66,Lower middle income
3412,Brazil,,11/22/08 0:00,12/3/08 0:00,12,117,80000,,Heavy Rain,,,extreme,103384.49,6.394666631,-49.3407,-25.0669,Americas,South America,19,5,2008,2346076,7,Upper middle income
3411,Venezuela,,11/20/08 0:00,11/23/08 0:00,4,0,0,,Heavy Rain,,,large,61388.9,5.390149843,-66.4042,9.77453,Americas,South America,19,5,2008,381286,31,High income: nonOECD
3410,Australia,,11/20/08 0:00,11/23/08 0:00,4,21,1200,,Dam Failure,Heavy Rain,,large,105549.84,5.625517571,147.033,-21.5562,Oceania,Australia and New Zealand,9,53,2008,1454675,12,High income: OECD
3409,Philippines,,11/18/08 0:00,11/24/08 0:00,7,6,30000,,Heavy Rain,,,large,21766.04,5.182877463,121.351,17.9542,Asia,South-Eastern Asia,142,35,2008,284777,40,Lower middle income
3408,Vietnam,,11/17/08 0:00,11/20/08 0:00,4,21,1200,,Hurricane/Tropical Storm,,,large,36155.63,5.160235925,107.711,15.7039,Asia,South-Eastern Asia,142,35,2008,186205,55,Lower middle income
3407,Cuba,,11/17/08 0:00,11/20/08 0:00,4,0,20000,,Heavy Rain,,,very large,35294.06,5.32585287,-76.1709,20.6944,Americas,Caribbean,19,29,2008,77150,67,Upper middle income
3406,Australia,,11/19/08 0:00,11/20/08 0:00,2,0,100,,Heavy Rain,,,very large,183486.6,5.740725608,151.493,-30.0472,Oceania,Australia and New Zealand,9,53,2008,1454675,12,High income: OECD
3405,South Africa,,11/12/08 0:00,11/17/08 0:00,6,0,100,,Heavy Rain,,,large,76453.89,5.661550838,20.9035,-33.0119,Africa,Southern Africa,2,18,2008,350085,33,Upper middle income
3404,Ethiopia,,11/16/08 0:00,11/20/08 0:00,5,11,500,,Heavy Rain,,,large,25490.96,5.105356196,43.0595,0.82945,Africa,Eastern Africa,2,14,2008,55612,80,Low income
3403,United States,,11/6/08 0:00,11/12/08 0:00,7,2,0,,Heavy Rain,,,very large,75156.68,5.897156886,-122.774,47.0143,Americas,Northern America,19,21,2008,17419000,1,High income: OECD
3402,Kenya,,11/10/08 0:00,11/12/08 0:00,3,0,28000,,Heavy Rain,,,very large,37962.69,5.232569492,35.1248,0.048733,Africa,Eastern Africa,2,14,2008,60937,75,Lower middle income
3401,Somalia,,11/3/08 0:00,11/4/08 0:00,2,0,52000,,Heavy Rain,,,very large,111938.61,5.526101164,43.4984,1.25298,Africa,Eastern Africa,2,14,2008,5707,150,Low income
3400,Vietnam,,10/27/08 0:00,11/3/08 0:00,8,92,3000,,Heavy Rain,,,extreme,74590.9,6.07680583,106.323,20.7403,Asia,South-Eastern Asia,142,35,2008,186205,55,Lower middle income
3399,Morocco,,10/23/08 0:00,11/3/08 0:00,12,28,1200,,Heavy Rain,,,extreme,146720.71,6.546702662,-4.77346,33.7318,Africa,Northern Africa,2,15,2008,110009,61,Lower middle income
3398,Yemen,,10/23/08 0:00,10/24/08 0:00,2,69,6800,,Heavy Rain,,,extreme,133203.96,5.726577127,49.7849,15.5457,Asia,Western Asia,142,145,2008,35955,93,Lower middle income
3397,Honduras,,10/19/08 0:00,11/12/08 0:00,25,110,320000,15000000,Hurricane/Tropical Storm,,,extreme,96385.8,6.682983061,-89.2869,15.8519,Americas,Central America,19,13,2008,19385,110,Lower middle income
3396,Vietnam,,10/19/08 0:00,10/20/08 0:00,2,22,12000,,Heavy Rain,,,very large,39092.29,5.069212367,107.456,14.8977,Asia,South-Eastern Asia,142,35,2008,186205,55,Lower middle income
3395,Costa Rica,,10/10/08 0:00,11/3/08 0:00,25,3,2100,,Heavy Rain,,,very large,39424.59,6.169798453,-85.9579,11.4788,Americas,Central America,19,13,2008,49553,82,Upper middle income
3394,Kenya,,10/14/08 0:00,10/16/08 0:00,3,3,10000,,Heavy Rain,,,large,45128.33,5.131570517,41.9,4,Africa,Eastern Africa,2,14,2008,60937,75,Lower middle income
3393,China,,10/10/08 0:00,10/16/08 0:00,7,2,50000,,Heavy Rain,,,very large,29937.67,5.497407296,109.819,19.1585,Asia,Eastern Asia,142,30,2008,10354832,2,Upper middle income
3392,Rwanda,,10/1/08 0:00,10/6/08 0:00,6,0,2000,,Heavy Rain,,,large,11139.97,4.825035272,29.8894,-1.71681,Africa,Eastern Africa,2,14,2008,7890,146,Low income
3391,Nicaragua,,10/1/08 0:00,10/6/08 0:00,6,9,3000,,Heavy Rain,,,extreme,13945.83,5.223625613,-86.3712,12.0606,Americas,Central America,19,13,2008,11806,135,Lower middle income
3390,Sudan,,10/3/08 0:00,10/6/08 0:00,4,17,3000,,Heavy Rain,,,large,81576.03,5.513622557,29.6649,9.24385,Africa,Northern Africa,2,15,2008,73815,70,Lower middle income
3389,Algeria,,10/1/08 0:00,10/17/08 0:00,17,65,0,,Heavy Rain,,,extreme,34761.7,6.072579924,3.48,32.24,Africa,Northern Africa,2,15,2008,213518,49,Upper middle income
3388,Mexico,,10/1/08 0:00,10/6/08 0:00,6,0,7500,,Heavy Rain,,,extreme,17012.58,5.309951426,-96.7984,19.5718,Americas,Central America,19,13,2008,1294690,15,Upper middle income
3387,China,,9/26/08 0:00,9/29/08 0:00,4,0,0,,Heavy Rain,,,large,6852.64,4.437917908,108.721,21.9351,Asia,Eastern Asia,142,30,2008,10354832,2,Upper middle income
3386,Guatemala,,9/27/08 0:00,9/28/08 0:00,2,0,0,,Heavy Rain,,,very large,16407.14,4.692154139,-89.3308,15.6894,Americas,Central America,19,13,2008,58827,76,Lower middle income
3385,Vietnam,,9/25/08 0:00,9/29/08 0:00,5,41,0,87000000,Hurricane/Tropical Storm,,,extreme,58984.46,5.770737608,104.593,21.8994,Asia,South-Eastern Asia,142,35,2008,186205,55,Lower middle income
3384,Thailand,,9/11/08 0:00,10/4/08 0:00,24,0,0,8000000,Monsoon,,,very large,165834.29,6.775976836,103.177,17.8213,Asia,South-Eastern Asia,142,35,2008,404824,29,Upper middle income
3383,Nepal,,9/22/08 0:00,9/29/08 0:00,8,49,13000,,Monsoon,,,extreme,168134.51,6.429776845,78.9384,30.5218,Asia,Southern Asia,142,34,2008,19770,109,Low income
3382,India,,9/22/08 0:00,9/29/08 0:00,8,2400,0,,Dam Failure,Heavy Rain,,extreme,464318,6.870935503,84.4064,20.9522,Asia,Southern Asia,142,34,2008,2048517,9,Lower middle income
3381,Puerto Rico,,9/21/08 0:00,9/23/08 0:00,3,4,0,,Heavy Rain,,,very large,1643.82,3.869066774,-66.5533,18.0513,Americas,Caribbean,19,29,2008,103135,62,High income: nonOECD
3380,Taiwan,,9/14/08 0:00,9/15/08 0:00,2,0,0,,Hurricane/Tropical Storm,,,very large,4834.08,4.161435088,121.569,24.6669,Asia,Eastern Asia,142,30,2008,,,
3379,United States,,9/12/08 0:00,9/16/08 0:00,5,8,200000,2000000000,Hurricane/Tropical Storm,,,very large,652500.87,6.689642358,-90.4534,35.0542,Americas,Northern America,19,21,2008,17419000,1,High income: OECD
3378,Iraq,,9/10/08 0:00,9/11/08 0:00,2,3,400,,Heavy Rain,,,very large,8574.06,4.410307773,45.1108,36.1564,Asia,Western Asia,142,145,2008,223508,47,Upper middle income
3377,Iran,,9/9/08 0:00,9/10/08 0:00,2,19,200,,Heavy Rain,,,very large,26847.35,4.906022679,50.6564,31.9961,Asia,Southern Asia,142,34,2008,425326,28,Upper middle income
3376,United Kingdom,,9/6/08 0:00,9/8/08 0:00,3,0,200,3000000,Heavy Rain,,,very large,47366.17,5.328680783,-1.80548,53.2606,Europe,Northern Europe,150,154,2008,2988893,5,High income: OECD
3375,Malaysia,,9/5/08 0:00,9/7/08 0:00,3,0,125000,108000000,Heavy Rain,,,very large,127690.73,5.759371884,102.124,4.07765,Asia,South-Eastern Asia,142,35,2008,338104,35,Upper middle income
3374,Indonesia,,9/6/08 0:00,9/8/08 0:00,3,0,17352,1080000,Monsoon,,,very large,9851.07,4.646695919,122.521,0.682066,Asia,South-Eastern Asia,142,35,2008,888538,16,Lower middle income
3373,Haiti,,9/6/08 0:00,9/8/08 0:00,3,58,125000,,Hurricane/Tropical Storm,,,very large,25885.67,5.066271924,-71.6984,18.4572,Americas,Caribbean,19,29,2008,8713,142,Low income
3372,India,,8/30/08 0:00,9/8/08 0:00,10,900,1000000,,Monsoon,,,very large,80590.45,6.08237484,94.5503,27.0442,Asia,Southern Asia,142,34,2008,2048517,9,Lower middle income
3371,Bangladesh,,8/30/08 0:00,9/8/08 0:00,10,0,600000,,Monsoon,,,very large,59248.82,5.948770964,90.21,25.0288,Asia,Southern Asia,142,34,2008,172887,56,Lower middle income
3370,United States,,9/1/08 0:00,9/2/08 0:00,2,0,0,,Hurricane/Tropical Storm,,,very large,163438.25,5.690474958,-92.493,31.3413,Americas,Northern America,19,21,2008,17419000,1,High income: OECD
3369,Haiti,,8/26/08 0:00,8/28/08 0:00,3,22,5000,,Hurricane/Tropical Storm,,,very large,33215.47,5.174552916,-71.9755,18.871,Americas,Caribbean,19,29,2008,8713,142,Low income
3368,Chad,,7/20/08 0:00,8/25/08 0:00,37,0,200000,,Monsoon,,,very large,61817.44,6.535403999,18.3503,9.2331,Africa,Middle Africa,2,17,2008,13922,124,Low income
3367,Ethiopia,,8/20/08 0:00,8/28/08 0:00,9,3,18000,,Monsoon,,,very large,69636.6,5.973171327,33.3146,7.5848,Africa,Eastern Africa,2,14,2008,55612,80,Low income
3366,United States,,8/20/08 0:00,8/28/08 0:00,9,12,400,,Hurricane/Tropical Storm,,,extreme,98478.89,6.24861565,-82.8587,29.657,Americas,Northern America,19,21,2008,17419000,1,High income: OECD
3365,Nepal,,8/18/08 0:00,9/24/08 0:00,38,400,10000000,,Monsoon,,,extreme,163725.65,7.094930316,84.9232,26.9506,Asia,Southern Asia,142,34,2008,19770,109,Low income
3364,United States,,8/17/08 0:00,8/20/08 0:00,4,0,4000,,Heavy Rain,,,very large,4187.8,4.400137183,-106.02,31.4889,Americas,Northern America,19,21,2008,17419000,1,High income: OECD
3363,United States,,8/17/08 0:00,8/18/08 0:00,2,0,250,,Dam Failure,,,very large,385.02,3.062604544,-112.735,36.2538,Americas,Northern America,19,21,2008,17419000,1,High income: OECD
3362,Dominican Republic,,8/16/08 0:00,8/18/08 0:00,3,0,0,,Hurricane/Tropical Storm,,,very large,37960.27,5.232541807,-71.585,19.1607,Americas,Caribbean,19,29,2008,64138,73,Upper middle income
3361,United Kingdom,,8/15/08 0:00,8/16/08 0:00,2,0,0,,Heavy Rain,,,extreme,23128.5,4.966207459,-7.22906,54.4878,Europe,Northern Europe,150,154,2008,2988893,5,High income: OECD
3360,Thailand,,8/11/08 0:00,8/20/08 0:00,10,130,4000,6650000,Hurricane/Tropical Storm,Monsoon,,extreme,219466.09,6.642397422,103.661,17.3109,Asia,South-Eastern Asia,142,35,2008,404824,29,Upper middle income
3359,Pakistan,,8/9/08 0:00,8/20/08 0:00,12,37,90752,,Monsoon,,,very large,165918.21,6.475166559,72.6347,30.7385,Asia,Southern Asia,142,34,2008,243632,44,Lower middle income
3358,United States,,8/9/08 0:00,8/11/08 0:00,3,0,0,,Heavy Rain,,,large,136109.5,5.611009693,-96.3204,37.8284,Americas,Northern America,19,21,2008,17419000,1,High income: OECD
3357,United States,,8/8/08 0:00,8/11/08 0:00,4,1,0,,Heavy Rain,,,extreme,53271.24,5.629582793,-71.4519,44.3352,Americas,Northern America,19,21,2008,17419000,1,High income: OECD
3356,India,,8/5/08 0:00,8/11/08 0:00,7,74,0,,Monsoon,,,very large,75487.93,5.899066816,81.3801,16.6523,Asia,Southern Asia,142,34,2008,2048517,9,Lower middle income
3355,Vietnam,,8/9/08 0:00,8/11/08 0:00,3,100,0,,Hurricane/Tropical Storm,,,extreme,50044.62,5.477508646,105.212,22.0507,Asia,South-Eastern Asia,142,35,2008,186205,55,Lower middle income
3354,China,,8/8/08 0:00,8/11/08 0:00,4,0,42000,,Hurricane/Tropical Storm,,,extreme,8409.86,4.827878753,113.151,22.5473,Asia,Eastern Asia,142,30,2008,10354832,2,Upper middle income
3353,China,,8/7/08 0:00,8/11/08 0:00,5,20,0,42000000,Heavy Rain,,,very large,24614.95,5.266260221,101.548,22.6193,Asia,Eastern Asia,142,30,2008,10354832,2,Upper middle income
3352,United Kingdom,,8/6/08 0:00,8/8/08 0:00,3,0,0,,Heavy Rain,,,very large,27718.41,5.095980828,-3.88566,56.2261,Europe,Northern Europe,150,154,2008,2988893,5,High income: OECD
3351,Sudan,,8/7/08 0:00,8/8/08 0:00,2,0,0,,Heavy Rain,,,large,155555.33,5.492914892,30.7576,6.61129,Africa,Northern Africa,2,15,2008,73815,70,Lower middle income
3350,Iran,,8/7/08 0:00,8/8/08 0:00,2,3,1200,,Heavy Rain,,,extreme,7095.62,4.45305034,44.6926,39.2463,Asia,Southern Asia,142,34,2008,425326,28,Upper middle income
3349,Togo,,8/1/08 0:00,8/8/08 0:00,8,0,0,,Heavy Rain,,,large,66956.68,5.728883898,1.03767,7.69097,Africa,Western Africa,2,11,2008,4518,158,Low income
3348,Chad,,8/2/08 0:00,8/8/08 0:00,7,0,0,,Heavy Rain,,,large,178993.91,6.097936295,15.455,9.28889,Africa,Middle Africa,2,17,2008,13922,124,Low income
3347,Pakistan,,8/2/08 0:00,8/4/08 0:00,3,35,200000,,Heavy Rain,,,extreme,32493.08,5.28994213,71.7026,33.9163,Asia,Southern Asia,142,34,2008,243632,44,Lower middle income
3346,Canada,,8/3/08 0:00,8/4/08 0:00,2,0,0,,Heavy Rain,,,extreme,9314.57,4.571222802,-68.9902,47.6426,Americas,Northern America,19,21,2008,1785387,11,High income: OECD
3345,China,,7/28/08 0:00,8/8/08 0:00,12,0,93000,356000000,Hurricane/Tropical Storm,,,extreme,533930.15,7.107695687,114.415,32.5559,Asia,Eastern Asia,142,30,2008,10354832,2,Upper middle income
3344,Japan,,7/28/08 0:00,7/29/08 0:00,2,5,50000,,Heavy Rain,,,extreme,52423.34,5.321584679,136.382,35.8813,Asia,Eastern Asia,142,30,2008,4601461,3,High income: OECD
3343,Mali,,7/15/08 0:00,8/4/08 0:00,21,9,0,,Heavy Rain,,,very large,1089830.51,7.535669516,-3.15507,13.3089,Africa,Western Africa,2,11,2008,12037,132,Low income
3342,New Zealand,,7/30/08 0:00,7/31/08 0:00,2,0,0,,Heavy Rain,,,extreme,26208.26,5.02049818,172.422,-42.2225,Oceania,Australia and New Zealand,9,53,2008,199970,53,High income: OECD
3341,Canada,,7/30/08 0:00,7/31/08 0:00,2,0,0,,Heavy Rain,,,extreme,160127.66,5.806526349,-58.5137,51.9685,Americas,Northern America,19,21,2008,1785387,11,High income: OECD
3340,United States,,7/30/08 0:00,8/11/08 0:00,13,0,0,,Heavy Rain,,,extreme,163705.55,6.629036751,-151.02,64.2769,Americas,Northern America,19,21,2008,17419000,1,High income: OECD
3339,Philippines,,7/28/08 0:00,7/29/08 0:00,2,4,76000,,Hurricane/Tropical Storm,,,extreme,61672.68,5.392152813,120.975,23.3463,Asia,South-Eastern Asia,142,35,2008,284777,40,Lower middle income
3338,India,,7/20/08 0:00,8/8/08 0:00,20,142,225000,,Monsoon,,,extreme,283806.15,7.055081794,89.7871,27.4995,Asia,Southern Asia,142,34,2008,2048517,9,Lower middle income
3337,Ukraine,,7/22/08 0:00,7/30/08 0:00,9,40,172000,300000000,Heavy Rain,,,extreme,55713.9,6.001236065,24.3875,48.1717,Europe,Eastern Europe,150,151,2008,131805,60,Lower middle income
3336,Mexico,,7/21/08 0:00,7/29/08 0:00,9,1,180,,Hurricane/Tropical Storm,,,extreme,457328.35,6.915500629,-102.791,29.7956,Americas,Central America,19,13,2008,1294690,15,Upper middle income
3335,Liberia,,7/20/08 0:00,7/20/08 0:00,1,0,0,,Heavy Rain,,,very large,161604.85,5.38454565,-71.9359,-39.1167,Africa,Western Africa,2,11,2008,2013,168,Low income
3334,Chile,,7/11/08 0:00,7/20/08 0:00,10,0,0,,Heavy Rain,,,very large,33620.26,5.702692327,-10.2126,6.2298,Americas,South America,19,5,2008,258062,42,High income: OECD
3333,Taiwan,,7/18/08 0:00,7/18/08 0:00,1,19,0,,Hurricane/Tropical Storm,,,extreme,17090.29,4.533779428,120.785,22.9396,Asia,Eastern Asia,142,30,2008,,,
3332,Algeria,,7/15/08 0:00,7/16/08 0:00,2,3,0,,Heavy Rain,,,large,193742.15,5.588254111,-98.1487,21.3597,Africa,Northern Africa,2,15,2008,213518,49,Upper middle income
3331,Mexico,,7/6/08 0:00,7/11/08 0:00,6,12,0,,Heavy Rain,,,very large,76327.64,5.836924344,6.15,35.5,Americas,Central America,19,13,2008,1294690,15,Upper middle income
3330,Indonesia,,7/9/08 0:00,7/10/08 0:00,2,1,0,,Heavy Rain,,,large,89287.24,5.251819394,116.237,-1.67523,Asia,South-Eastern Asia,142,35,2008,888538,16,Lower middle income
3329,United Kingdom,,7/8/08 0:00,7/12/08 0:00,5,0,0,,Heavy Rain,,,large,75683.74,5.577972589,-1.77849,52.8629,Europe,Northern Europe,150,154,2008,2988893,5,High income: OECD
3328,South Africa,,7/4/08 0:00,7/7/08 0:00,4,0,2000,,Heavy Rain,,,large,21016.71,4.924624723,18.7426,-33.1298,Africa,Southern Africa,2,18,2008,350085,33,Upper middle income
3327,India,,7/5/08 0:00,7/14/08 0:00,10,350,70000,,Monsoon,,,very large,426531.54,6.80604241,90.1201,25.2411,Asia,Southern Asia,142,34,2008,2048517,9,Lower middle income
3326,Japan,,6/27/08 0:00,6/30/08 0:00,4,0,128,,Heavy Rain,,,large,147151.67,5.769825187,137.194,35.4621,Asia,Eastern Asia,142,30,2008,4601461,3,High income: OECD
3325,China,,6/24/08 0:00,6/27/08 0:00,4,0,0,,Hurricane/Tropical Storm,,,very large,373961.52,6.350978167,112.304,23.5424,Asia,Eastern Asia,142,30,2008,10354832,2,Upper middle income
3324,Suriname,,6/1/08 0:00,6/25/08 0:00,25,0,6500,,Heavy Rain,,,large,62356.11,6.192819023,-55.676,2.96378,Americas,South America,19,5,2008,5210,153,Upper middle income
3323,South Africa,,6/19/08 0:00,6/22/08 0:00,4,0,4000,12106537.53,Heavy Rain,,,very large,47128.08,5.451430997,29.8704,-30.9129,Africa,Southern Africa,2,18,2008,350085,33,Upper middle income
3322,Bangladesh,,6/20/08 0:00,6/22/08 0:00,3,0,15000,,Dam Failure,Monsoon,,large,57410.55,5.236112962,90.1165,25.2159,Asia,Southern Asia,142,34,2008,172887,56,Lower middle income
3321,Kenya,,6/13/08 0:00,6/20/08 0:00,8,16,8658,,Heavy Rain,,,very large,40027.65,5.68154134,40.7104,-2.13589,Africa,Eastern Africa,2,14,2008,60937,75,Lower middle income
3320,Philippines,,6/21/08 0:00,6/23/08 0:00,3,1000,0,,Hurricane/Tropical Storm,,,very large,178346.08,5.904476082,123.27,11.6336,Asia,South-Eastern Asia,142,35,2008,284777,40,Lower middle income
3319,India,,6/11/08 0:00,7/3/08 0:00,23,65,500000,,Heavy Rain,,,very large,79368.52,6.437467377,110.224,22.1496,Asia,Southern Asia,142,34,2008,2048517,9,Lower middle income
3318,China,,6/7/08 0:00,6/22/08 0:00,16,176,1600000,2000000000,Heavy Rain,,,extreme,350563.81,7.049917059,91.5452,25.1835,Asia,Eastern Asia,142,30,2008,10354832,2,Upper middle income
3317,United States,,6/5/08 0:00,7/3/08 0:00,29,0,38000,1500000000,Heavy Rain,,,extreme,759750.43,7.644098948,-92.2335,39.8226,Americas,Northern America,19,21,2008,17419000,1,High income: OECD
3316,Belize,,5/31/08 0:00,6/5/08 0:00,6,2,0,,Hurricane/Tropical Storm,,,large,33638.36,5.304986064,-89.1136,17.3019,Americas,Central America,19,13,2008,1699,172,Upper middle income
3315,France,,6/1/08 0:00,6/3/08 0:00,3,3,0,,Heavy Rain,,,large,154307.03,5.665506967,8.91392,48.0799,Europe,Western Europe,150,155,2008,2829192,6,High income: OECD
